Node_production,Source,Technology,Year,Production_volume,Production_cost,PV,Onshore
ETH_C02361,Onshore,Alkaline,2050,68336.90855,13.10249907,0,5.176583539
ETH_C02361,Hybrid,PEM,2050,70398.53915,3.594496027,1.958529213,0
ETH_C02361,Hybrid,Alkaline,2050,64705.18619,2.17449767,1.888541312,0
ETH_C02362,PV,PEM,2050,69881.85693,3.605499186,1.946562069,0
ETH_C02362,PV,Alkaline,2050,64861.89246,2.181497411,1.91157935,0
ETH_C02362,Onshore,PEM,2050,87438.40611,14.67349794,0,4.53890322
ETH_C02362,Onshore,Alkaline,2050,79364.60502,9.663498574,0,4.380651354
ETH_C02362,Hybrid,PEM,2050,70277.60544,3.609496525,1.967428164,0
ETH_C02362,Hybrid,Alkaline,2050,64662.67573,2.184497797,1.901247872,0
ETH_C02363,PV,PEM,2050,70425.3118,3.560496959,1.929072493,0
ETH_C02363,PV,Alkaline,2050,64581.45709,2.150498571,1.851972259,0
ETH_C02363,Onshore,PEM,2050,124214.5132,7.682499265,0,3.256216651
ETH_C02363,Onshore,Alkaline,2050,114191.1336,5.030498543,0,3.184644686
ETH_C02363,Hybrid,PEM,2050,70247.29984,3.563498022,1.919743275,0
ETH_C02363,Hybrid,Alkaline,2050,64257.5519,2.153499149,1.835731211,0
ETH_C02364,PV,PEM,2050,68832.04139,3.595497638,1.883103542,0
ETH_C02364,PV,Alkaline,2050,62709.55087,2.168499396,1.786900472,0
ETH_C02364,Onshore,PEM,2050,71068.264,12.19249828,0,2.920514289
ETH_C02364,Onshore,Alkaline,2050,64434.20933,7.954498423,0,2.810519948
ETH_C02364,Hybrid,PEM,2050,68657.87673,3.598497836,1.873888422,0
ETH_C02364,Hybrid,Alkaline,2050,63314.90257,2.172497319,1.817481385,0
ETH_C02365,PV,PEM,2050,69928.50824,3.576496639,1.919987696,0
ETH_C02365,PV,Alkaline,2050,64437.82423,2.160498177,1.85973662,0
ETH_C02365,Onshore,PEM,2050,85681.57545,11.75349809,0,3.465665561
ETH_C02365,Onshore,Alkaline,2050,78582.2425,7.701498256,0,3.38091652
ETH_C02365,Hybrid,PEM,2050,69745.05402,3.579498343,1.910345193,0
ETH_C02365,Hybrid,Alkaline,2050,64205.22688,2.163498161,1.847875441,0
ETH_C02366,PV,PEM,2050,70984.99756,3.476495993,1.872166331,0
ETH_C02366,PV,Alkaline,2050,65587.03075,2.097497155,1.821285891,0
ETH_C02366,Onshore,PEM,2050,87730.72318,13.23949945,0,4.066213684
ETH_C02366,Onshore,Alkaline,2050,79142.39173,8.70149873,0,3.89674812
ETH_C02366,Hybrid,PEM,2050,70838.65083,3.479497346,1.864607235,0
ETH_C02366,Hybrid,Alkaline,2050,65367.64631,2.100498494,1.810378162,0
ETH_C02367,PV,PEM,2050,71144.00166,3.462496315,1.865775161,0
ETH_C02367,PV,Alkaline,2050,65598.88665,2.088497937,1.808344114,0
ETH_C02367,Onshore,PEM,2050,118090.8342,8.0084984,0,3.223628869
ETH_C02367,Onshore,Alkaline,2050,108349.3444,5.241498546,0,3.14530491
ETH_C02367,Hybrid,PEM,2050,70995.02614,3.465497067,1.858115008,0
ETH_C02367,Hybrid,Alkaline,2050,65917.13321,2.092497076,1.824324237,0
ETH_C02368,PV,PEM,2050,71159.66648,3.479496674,1.883816214,0
ETH_C02368,PV,Alkaline,2050,65601.97659,2.099497218,1.82499466,0
ETH_C02368,Onshore,PEM,2050,131620.7312,5.455497753,0,2.336597205
ETH_C02368,Onshore,Alkaline,2050,120418.8594,3.542498825,0,2.269540951
ETH_C02368,Hybrid,PEM,2050,71031.64298,3.482498045,1.877152969,0
ETH_C02368,Hybrid,Alkaline,2050,65404.02818,2.102498186,1.815091884,0
ETH_C02354,PV,PEM,2050,66753.37441,4.007498163,2.169896058,0
ETH_C02354,PV,Alkaline,2050,61331.82819,2.436498519,2.095404723,0
ETH_C02354,Onshore,PEM,2050,60189.68626,12.94149852,0,2.581126871
ETH_C02354,Onshore,Alkaline,2050,54870.07303,8.416498794,0,2.498557617
ETH_C02354,Hybrid,PEM,2050,67058.09549,4.011497391,2.187833166,0
ETH_C02354,Hybrid,Alkaline,2050,61056.15513,2.439498737,2.079727311,0
ETH_C02355,PV,PEM,2050,68556.36001,3.777497911,2.047211961,0
ETH_C02355,PV,Alkaline,2050,62333.65446,2.288498464,1.939586647,0
ETH_C02355,Onshore,PEM,2050,77605.51199,14.24849838,0,3.850460161
ETH_C02355,Onshore,Alkaline,2050,68960.46524,9.351499213,0,3.627882602
ETH_C02355,Hybrid,PEM,2050,68838.30389,3.781496214,2.062944473,0
ETH_C02355,Hybrid,Alkaline,2050,61917.14346,2.291499334,1.917553442,0
ETH_C02356,PV,PEM,2050,68004.09795,3.841498558,2.079786536,0
ETH_C02356,PV,Alkaline,2050,62062.85513,2.330499657,1.985207506,0
ETH_C02356,Onshore,PEM,2050,71724.5813,15.38749847,0,3.842924926
ETH_C02356,Onshore,Alkaline,2050,64726.8383,10.10049934,0,3.683563308
ETH_C02356,Hybrid,PEM,2050,68336.34577,3.845497265,2.098511686,0
ETH_C02356,Hybrid,Alkaline,2050,62725.64126,2.334498243,2.021049016,0
ETH_C02357,PV,PEM,2050,68128.65678,3.862498619,2.106997044,0
ETH_C02357,PV,Alkaline,2050,62935.57066,2.345497226,2.052765869,0
ETH_C02357,Onshore,PEM,2050,73209.98978,17.37949902,0,4.498916503
ETH_C02357,Onshore,Alkaline,2050,65642.69547,11.44249971,0,4.285181686
ETH_C02357,Hybrid,PEM,2050,68477.04272,3.866496622,2.126706052,0
ETH_C02357,Hybrid,Alkaline,2050,62748.20718,2.348498401,2.042331936,0
ETH_C02358,PV,PEM,2050,68630.24272,3.768497383,2.042347934,0
ETH_C02358,PV,Alkaline,2050,62763.47065,2.282498344,1.953199565,0
ETH_C02358,Onshore,PEM,2050,77809.79076,15.15749914,0,4.136872354
ETH_C02358,Onshore,Alkaline,2050,68749.46523,9.96149926,0,3.874976213
ETH_C02358,Hybrid,PEM,2050,68472.48339,3.771497383,2.033579576,0
ETH_C02358,Hybrid,Alkaline,2050,62486.69511,2.285498941,1.938425451,0
ETH_C02359,PV,PEM,2050,69640.63615,3.618498442,1.947165122,0
ETH_C02359,PV,Alkaline,2050,63399.54612,2.186499169,1.846790485,0
ETH_C02359,Onshore,PEM,2050,97634.91496,10.19549797,0,3.419173488
ETH_C02359,Onshore,Alkaline,2050,88284.38007,6.677498636,0,3.282308103
ETH_C02359,Hybrid,PEM,2050,69936.93739,3.622496703,1.963003789,0
ETH_C02359,Hybrid,Alkaline,2050,63923.37478,2.190497551,1.873604775,0
ETH_C02360,PV,PEM,2050,69736.57246,3.632497486,1.966022714,0
ETH_C02360,PV,Alkaline,2050,63678.04847,2.196498932,1.875107734,0
ETH_C02360,Onshore,PEM,2050,87195.68141,13.82349768,0,4.236788134
ETH_C02360,Onshore,Alkaline,2050,77857.17801,9.09149958,0,4.015545599
ETH_C02360,Hybrid,PEM,2050,69434.0372,3.635499581,1.950106383,0
ETH_C02360,Hybrid,Alkaline,2050,63148.26741,2.199499703,1.84832194,0
IRQ_C02393,PV,PEM,2050,68174.68416,3.657498669,1.876342117,0
IRQ_C02393,PV,Alkaline,2050,62635.69016,2.227498031,1.807702738,0
IRQ_C02393,Onshore,PEM,2050,96881.47964,7.628498719,0,2.399341898
IRQ_C02393,Onshore,Alkaline,2050,89227.79862,5.004498128,0,2.349539073
IRQ_C02393,Hybrid,PEM,2050,68488.8504,3.661497275,1.893136165,0
IRQ_C02393,Hybrid,Alkaline,2050,62298.60148,2.23049957,1.790552277,0
IRQ_C02394,PV,PEM,2050,69195.89461,3.617496859,1.889649839,0
IRQ_C02394,PV,Alkaline,2050,63386.40023,2.202497107,1.809201406,0
IRQ_C02394,Onshore,PEM,2050,106801.3174,6.415499241,0,2.190216276
IRQ_C02394,Onshore,Alkaline,2050,98137.61521,4.198498162,0,2.138379338
IRQ_C02394,Hybrid,PEM,2050,69029.77484,3.620497266,1.880854826,0
IRQ_C02394,Hybrid,Alkaline,2050,63201.28969,2.205498584,1.799660224,0
IRQ_C02395,PV,PEM,2050,68688.89884,3.598498397,1.845353692,0
IRQ_C02395,PV,Alkaline,2050,63138.06688,2.189498019,1.778622997,0
IRQ_C02395,Onshore,PEM,2050,100038.157,6.274497296,0,1.968902197
IRQ_C02395,Onshore,Alkaline,2050,92194.63781,4.091496759,0,1.927855055
IRQ_C02395,Hybrid,PEM,2050,69006.2703,3.602496545,1.862051539,0
IRQ_C02395,Hybrid,Alkaline,2050,63489.39556,2.193497984,1.796616825,0
IRQ_C02396,PV,PEM,2050,68032.95528,3.627496585,1.840117357,0
IRQ_C02396,PV,Alkaline,2050,62383.28493,2.205497919,1.764386412,0
IRQ_C02396,Onshore,PEM,2050,69801.1837,11.20449772,0,2.568403475
IRQ_C02396,Onshore,Alkaline,2050,62167.51528,7.354499361,0,2.418920627
IRQ_C02396,Hybrid,PEM,2050,67923.84347,3.630496127,1.834212354,0
IRQ_C02396,Hybrid,Alkaline,2050,62141.78226,2.208498113,1.752079609,0
IRQ_C02397,PV,PEM,2050,67652.66341,3.661499155,1.853319602,0
IRQ_C02397,PV,Alkaline,2050,62450.53242,2.22949817,1.801357003,0
IRQ_C02397,Onshore,PEM,2050,102580.2887,7.661499188,0,2.57969457
IRQ_C02397,Onshore,Alkaline,2050,94325.893,5.036498321,0,2.522023564
IRQ_C02397,Hybrid,PEM,2050,68076.44752,3.665497023,1.875773197,0
IRQ_C02397,Hybrid,Alkaline,2050,62141.40705,2.23249895,1.785575075,0
IRQ_C02398,PV,PEM,2050,68410.40847,3.692496096,1.922407615,0
IRQ_C02398,PV,Alkaline,2050,62757.96625,2.250497801,1.8461816,0
IRQ_C02398,Onshore,PEM,2050,107158.025,6.429498338,0,2.204809144
IRQ_C02398,Onshore,Alkaline,2050,98078.00158,4.207497694,0,2.142231259
IRQ_C02398,Hybrid,PEM,2050,68270.04328,3.695498192,1.91477929,0
IRQ_C02398,Hybrid,Alkaline,2050,62554.52376,2.253498493,1.835529075,0
IRQ_C02399,PV,PEM,2050,68492.98237,3.622499367,1.858739208,0
IRQ_C02399,PV,Alkaline,2050,63450.60568,2.206497458,1.818042698,0
IRQ_C02399,Onshore,PEM,2050,110056.5243,6.097498245,0,2.135360307
IRQ_C02399,Onshore,Alkaline,2050,99594.94697,3.98549897,0,2.046425749
IRQ_C02399,Hybrid,PEM,2050,69027.40409,3.62649805,1.886605659,0
IRQ_C02399,Hybrid,Alkaline,2050,63255.79373,2.20949769,1.808007706,0
IRQ_C02400,PV,PEM,2050,67780.13703,3.698498231,1.895433107,0
IRQ_C02400,PV,Alkaline,2050,62585.11818,2.254498152,1.843174022,0
IRQ_C02400,Onshore,PEM,2050,98477.07777,6.638496029,0,2.069673304
IRQ_C02400,Onshore,Alkaline,2050,89474.8723,4.333497997,0,1.992256988
IRQ_C02400,Hybrid,PEM,2050,68094.75878,3.702496606,1.91242959,0
IRQ_C02400,Hybrid,Alkaline,2050,62272.97319,2.257498886,1.827066248,0
IRQ_C02387,PV,PEM,2050,68448.78869,3.549496529,1.785656544,0
IRQ_C02387,PV,Alkaline,2050,62990.49888,2.155498035,1.72332961,0
IRQ_C02387,Onshore,PEM,2050,92642.51499,7.374499023,0,2.184039252
IRQ_C02387,Onshore,Alkaline,2050,83748.67234,4.822499226,0,2.091269722
IRQ_C02387,Hybrid,PEM,2050,68289.14517,3.552497513,1.77734918,0
IRQ_C02387,Hybrid,Alkaline,2050,63337.24004,2.159496384,1.740831156,0
IRQ_C02388,PV,PEM,2050,68492.00321,3.52549571,1.764512431,0
IRQ_C02388,PV,Alkaline,2050,62986.8973,2.139498424,1.700512205,0
IRQ_C02388,Onshore,PEM,2050,84251.71312,7.411498755,0,1.958009953
IRQ_C02388,Onshore,Alkaline,2050,76554.8113,4.829498539,0,1.884965546
IRQ_C02388,Hybrid,PEM,2050,68369.43767,3.528497237,1.758097854,0
IRQ_C02388,Hybrid,Alkaline,2050,63366.96422,2.143496631,1.719470751,0
IRQ_C02389,PV,PEM,2050,67528.4066,3.635497893,1.822030921,0
IRQ_C02389,PV,Alkaline,2050,62496.97728,2.211498067,1.778376454,0
IRQ_C02389,Onshore,PEM,2050,81506.60688,8.859497766,0,2.335517297
IRQ_C02389,Onshore,Alkaline,2050,74072.03483,5.803498188,0,2.250852347
IRQ_C02389,Hybrid,PEM,2050,67821.28977,3.639497085,1.837633008,0
IRQ_C02389,Hybrid,Alkaline,2050,62280.70412,2.214497971,1.767273641,0
IRQ_C02390,PV,PEM,2050,68380.74116,3.587497167,1.819092894,0
IRQ_C02390,PV,Alkaline,2050,62633.65941,2.180498566,1.741454277,0
IRQ_C02390,Onshore,PEM,2050,95346.01904,7.280496329,0,2.226131172
IRQ_C02390,Onshore,Alkaline,2050,85820.20829,4.762499343,0,2.120330799
IRQ_C02390,Hybrid,PEM,2050,68217.08441,3.590497623,1.810496879,0
IRQ_C02390,Hybrid,Alkaline,2050,63073.64246,2.184497717,1.763658485,0
IRQ_C02391,PV,PEM,2050,69235.61607,3.533497327,1.809233939,0
IRQ_C02391,PV,Alkaline,2050,63727.03404,2.14749761,1.747089159,0
IRQ_C02391,Onshore,PEM,2050,100008.3316,7.148499269,0,2.305740066
IRQ_C02391,Onshore,Alkaline,2050,91929.28861,4.684497861,0,2.252499063
IRQ_C02391,Hybrid,PEM,2050,69002.88092,3.536498795,1.797327509,0
IRQ_C02391,Hybrid,Alkaline,2050,63498.31105,2.150498865,1.735696698,0
IRQ_C02392,PV,PEM,2050,68251.9861,3.614496231,1.838716424,0
IRQ_C02392,PV,Alkaline,2050,62216.24307,2.19749896,1.745029051,0
IRQ_C02392,Onshore,PEM,2050,78285.14485,11.53349869,0,3.034067051
IRQ_C02392,Onshore,Alkaline,2050,68602.90321,7.603499309,0,2.80916127
IRQ_C02392,Hybrid,PEM,2050,68106.69115,3.617498281,1.830993413,0
IRQ_C02392,Hybrid,Alkaline,2050,62735.80707,2.201498112,1.771276535,0
JOR_C02409,PV,PEM,2050,69337.14424,3.211498054,1.721031595,0
JOR_C02409,PV,Alkaline,2050,64439.96428,1.814496674,1.692370417,0
JOR_C02409,Onshore,PEM,2050,88926.79168,7.424497193,0,2.242663057
JOR_C02409,Onshore,Alkaline,2050,80495.23599,4.512498602,0,2.150992077
JOR_C02409,Hybrid,PEM,2050,69630.28777,3.215495873,1.735620227,0
JOR_C02409,Hybrid,Alkaline,2050,64259.74288,1.817497953,1.683564401,0
JOR_C02410,PV,PEM,2050,67948.20417,3.294497933,1.739186271,0
JOR_C02410,PV,Alkaline,2050,62779.83197,1.861498284,1.691972313,0
JOR_C02410,Onshore,PEM,2050,81019.79312,6.987497811,0,1.861504462
JOR_C02410,Onshore,Alkaline,2050,73965.93026,4.223497471,0,1.801803458
JOR_C02410,Hybrid,PEM,2050,68198.36464,3.298496283,1.752030717,0
JOR_C02410,Hybrid,Alkaline,2050,63146.35282,1.865496612,1.710203308,0
JOR_C02411,PV,PEM,2050,68357.8683,3.292498291,1.757102632,0
JOR_C02411,PV,Alkaline,2050,63119.13976,1.861498157,1.707880519,0
JOR_C02411,Onshore,PEM,2050,89602.81183,7.009496677,0,2.112007502
JOR_C02411,Onshore,Alkaline,2050,80668.67917,4.25249848,0,2.011782204
JOR_C02411,Hybrid,PEM,2050,68619.34295,3.296497541,1.770495379,0
JOR_C02411,Hybrid,Alkaline,2050,63499.95371,1.8654973,1.726788828,0
JOR_C02404,PV,PEM,2050,67650.85078,3.360496848,1.791275644,0
JOR_C02404,PV,Alkaline,2050,62379.8547,1.90049715,1.7354175,0
JOR_C02404,Onshore,PEM,2050,67206.79376,9.171497,0,2.067095146
JOR_C02404,Onshore,Alkaline,2050,61184.94152,5.558497393,0,1.995187727
JOR_C02404,Hybrid,PEM,2050,67506.9169,3.363497314,1.783771248,0
JOR_C02404,Hybrid,Alkaline,2050,62185.39822,1.903497653,1.725550874,0
JOR_C02405,PV,PEM,2050,68544.68007,3.265498509,1.738601962,0
JOR_C02405,PV,Alkaline,2050,63874.61133,1.846496945,1.71880246,0
JOR_C02405,Onshore,PEM,2050,105750.42,6.978499003,0,2.556370133
JOR_C02405,Onshore,Alkaline,2050,96898.55618,4.259498387,0,2.489092744
JOR_C02405,Hybrid,PEM,2050,68916.62392,3.269496583,1.757224235,0
JOR_C02405,Hybrid,Alkaline,2050,63678.70043,1.849497914,1.709124089,0
JOR_C02406,PV,PEM,2050,69286.07301,3.216498278,1.723772805,0
JOR_C02406,PV,Alkaline,2050,64330.52214,1.817497949,1.692307072,0
JOR_C02406,Onshore,PEM,2050,96947.15661,7.04449727,0,2.333942312
JOR_C02406,Onshore,Alkaline,2050,88266.61897,4.287497981,0,2.254338397
JOR_C02406,Hybrid,PEM,2050,69622.60961,3.220496577,1.740446899,0
JOR_C02406,Hybrid,Alkaline,2050,64092.64563,1.820498763,1.680849661,0
JOR_C02407,PV,PEM,2050,68322.41092,3.31449631,1.77778631,0
JOR_C02407,PV,Alkaline,2050,63233.74366,1.874497096,1.734269098,0
JOR_C02407,Onshore,PEM,2050,92067.06499,7.046497417,0,2.195680577
JOR_C02407,Onshore,Alkaline,2050,82073.06262,4.27949955,0,2.067954854
JOR_C02407,Hybrid,PEM,2050,68174.21685,3.317497825,1.770169443,0
JOR_C02407,Hybrid,Alkaline,2050,63058.65926,1.877497471,1.725438424,0
JOR_C02408,PV,PEM,2050,69128.08411,3.265497128,1.766765527,0
JOR_C02408,PV,Alkaline,2050,63996.85175,1.846497033,1.72448695,0
JOR_C02408,Onshore,PEM,2050,93555.12526,7.597499313,0,2.447345397
JOR_C02408,Onshore,Alkaline,2050,84663.2812,4.630499363,0,2.348703574
JOR_C02408,Hybrid,PEM,2050,68941.47231,3.268498501,1.757398106,0
JOR_C02408,Hybrid,Alkaline,2050,63784.8991,1.849498091,1.714061812,0
LBN_C02412,PV,PEM,2050,67660.34862,3.536498989,1.821812706,0
LBN_C02412,PV,Alkaline,2050,62652.05685,2.096497669,1.780217162,0
LBN_C02412,Onshore,PEM,2050,78419.98446,9.004498768,0,2.332847488
LBN_C02412,Onshore,Alkaline,2050,70243.57148,5.740498649,0,2.210811397
LBN_C02412,Hybrid,PEM,2050,68141.53744,3.540497734,1.846853455,0
LBN_C02412,Hybrid,Alkaline,2050,62455.26999,2.099497614,1.770103439,0
LBN_C02413,PV,PEM,2050,67597.14211,3.525498535,1.807860405,0
LBN_C02413,PV,Alkaline,2050,62479.53237,2.088496789,1.760016623,0
LBN_C02413,Onshore,PEM,2050,82560.51694,8.891497581,0,2.442439159
LBN_C02413,Onshore,Alkaline,2050,72765.67062,5.673498743,0,2.271516218
LBN_C02413,Hybrid,PEM,2050,67975.22341,3.529496747,1.827610216,0
LBN_C02413,Hybrid,Alkaline,2050,62306.01041,2.091498271,1.751073866,0
PSE_C02414,PV,PEM,2050,68358.82639,3.242497563,1.7669387,0
PSE_C02414,PV,Alkaline,2050,63296.83053,1.796497616,1.726118596,0
PSE_C02414,Onshore,PEM,2050,99473.50785,7.217497454,0,2.518276123
PSE_C02414,Onshore,Alkaline,2050,89049.28323,4.308498986,0,2.386245295
PSE_C02414,Hybrid,PEM,2050,68655.56412,3.246497694,1.782023701,0
PSE_C02414,Hybrid,Alkaline,2050,63042.07902,1.799499001,1.713599711,0
SSD_C02415,PV,PEM,2050,68084.86869,3.951498163,2.054022013,0
SSD_C02415,PV,Alkaline,2050,62266.83972,2.481498032,1.964060577,0
SSD_C02415,Onshore,PEM,2050,75834.3896,8.22849535,0,1.9015079
SSD_C02415,Onshore,Alkaline,2050,68623.96331,5.502499244,0,1.820699451
SSD_C02415,Hybrid,PEM,2050,67865.27276,3.954498863,2.041734577,0
SSD_C02415,Hybrid,Alkaline,2050,62080.92035,2.48449821,1.95384817,0
SSD_C02416,PV,PEM,2050,67094.17535,4.077497955,2.117399227,0
SSD_C02416,PV,Alkaline,2050,61667.64789,2.56649774,2.044649175,0
SSD_C02416,Onshore,PEM,2050,67095.78925,11.54049745,0,2.470948751
SSD_C02416,Onshore,Alkaline,2050,60994.61024,7.780497278,0,2.382686637
SSD_C02416,Hybrid,PEM,2050,67393.87838,4.0814971,2.134851276,0
SSD_C02416,Hybrid,Alkaline,2050,61445.53328,2.569498452,2.032140962,0
SSD_C02425,PV,PEM,2050,67824.31929,4.063497219,2.145258245,0
SSD_C02425,PV,Alkaline,2050,62474.56377,2.559497923,2.079079433,0
SSD_C02425,Onshore,PEM,2050,64586.67053,13.37049878,0,2.808725058
SSD_C02425,Onshore,Alkaline,2050,59013.69266,9.048497767,0,2.726621492
SSD_C02425,Hybrid,PEM,2050,67633.7029,4.06649836,2.134254181,0
SSD_C02425,Hybrid,Alkaline,2050,62301.69084,2.562497924,2.069261078,0
SSD_C02426,PV,PEM,2050,68216.13936,4.056496786,2.160576874,0
SSD_C02426,PV,Alkaline,2050,62627.18598,2.555497365,2.081982626,0
SSD_C02426,Onshore,PEM,2050,72691.4674,14.56849793,0,3.547106154
SSD_C02426,Onshore,Alkaline,2050,65251.09543,9.911498159,0,3.377679186
SSD_C02426,Hybrid,PEM,2050,68071.65641,4.05949715,2.152167972,0
SSD_C02426,Hybrid,Alkaline,2050,62436.51552,2.558498639,2.071218415,0
SSD_C02427,PV,PEM,2050,68592.63519,3.919498862,2.051211038,0
SSD_C02427,PV,Alkaline,2050,63562.02415,2.464496637,2.008879899,0
SSD_C02427,Onshore,PEM,2050,79190.75223,10.80849818,0,2.778363857
SSD_C02427,Onshore,Alkaline,2050,69606.50597,7.308499349,0,2.578806391
SSD_C02427,Hybrid,PEM,2050,68976.02202,3.923497894,2.072540015,0
SSD_C02427,Hybrid,Alkaline,2050,63402.29329,2.467497539,2.000089772,0
SSD_C02417,PV,PEM,2050,67552.12651,4.008497415,2.07844885,0
SSD_C02417,PV,Alkaline,2050,61978.94578,2.519497791,1.999291335,0
SSD_C02417,Onshore,PEM,2050,74745.70314,8.449496842,0,1.930217914
SSD_C02417,Onshore,Alkaline,2050,68518.50616,5.654496095,0,1.877589836
SSD_C02417,Hybrid,PEM,2050,67355.1628,4.011498199,2.067240628,0
SSD_C02417,Hybrid,Alkaline,2050,61763.77303,2.522498307,1.987373178,0
SSD_C02418,PV,PEM,2050,67046.86374,4.092496942,2.128696793,0
SSD_C02418,PV,Alkaline,2050,61028.92098,2.574499406,2.02043334,0
SSD_C02418,Onshore,PEM,2050,69899.88768,11.43249947,0,2.564497744
SSD_C02418,Onshore,Alkaline,2050,63203.16586,7.717498688,0,2.458681943
SSD_C02418,Hybrid,PEM,2050,66883.31092,4.095498101,2.119146411,0
SSD_C02418,Hybrid,Alkaline,2050,61447.44291,2.578496886,2.044059655,0
SSD_C02419,PV,PEM,2050,67103.78814,4.167497537,2.201756253,0
SSD_C02419,PV,Alkaline,2050,61147.8838,2.626498018,2.09484965,0
SSD_C02419,Onshore,PEM,2050,65329.13406,16.68949872,0,3.666279349
SSD_C02419,Onshore,Alkaline,2050,58384.54324,11.36149848,0,3.47477835
SSD_C02419,Hybrid,PEM,2050,66956.07919,4.170497469,2.192944435,0
SSD_C02419,Hybrid,Alkaline,2050,60814.22428,2.629499198,2.075867719,0
SSD_C02420,PV,PEM,2050,67163.19357,4.011496861,2.059757087,0
SSD_C02420,PV,Alkaline,2050,61414.92631,2.519498487,1.969260923,0
SSD_C02420,Onshore,PEM,2050,83261.11092,7.803496791,0,1.998026736
SSD_C02420,Onshore,Alkaline,2050,74823.42075,5.226498814,0,1.897554873
SSD_C02420,Hybrid,PEM,2050,67015.59709,4.01449835,2.051272444,0
SSD_C02420,Hybrid,Alkaline,2050,61097.40356,2.522498949,1.951898024,0
SSD_C02421,PV,PEM,2050,67248.23515,4.082498188,2.130724946,0
SSD_C02421,PV,Alkaline,2050,61373.84655,2.569499063,2.032646673,0
SSD_C02421,Onshore,PEM,2050,73087.23215,9.32649693,0,2.119820612
SSD_C02421,Onshore,Alkaline,2050,66235.06232,6.258497343,0,2.034646609
SSD_C02421,Hybrid,PEM,2050,66978.2956,4.085499357,2.115209932,0
SSD_C02421,Hybrid,Alkaline,2050,61805.96363,2.573497128,2.056972405,0
SSD_C02422,PV,PEM,2050,67276.01133,4.142496821,2.188308261,0
SSD_C02422,PV,Alkaline,2050,61524.30518,2.610498117,2.094718482,0
SSD_C02422,Onshore,PEM,2050,73778.64859,11.39349698,0,2.720925794
SSD_C02422,Onshore,Alkaline,2050,66467.12536,7.701497896,0,2.597684224
SSD_C02422,Hybrid,PEM,2050,67138.63994,4.145497626,2.180137971,0
SSD_C02422,Hybrid,Alkaline,2050,61235.14397,2.613499158,2.078303155,0
SSD_C02423,PV,PEM,2050,67826.28315,4.059497045,2.141602765,0
SSD_C02423,PV,Alkaline,2050,62190.94694,2.555498026,2.058420299,0
SSD_C02423,Onshore,PEM,2050,71167.43811,12.76249935,0,2.977169802
SSD_C02423,Onshore,Alkaline,2050,63400.41072,8.648499334,0,2.808809786
SSD_C02423,Hybrid,PEM,2050,67666.65421,4.062497353,2.132342258,0
SSD_C02423,Hybrid,Alkaline,2050,62009.40415,2.558498084,2.048150683,0
SSD_C02424,PV,PEM,2050,66918.24546,3.998498454,2.034142124,0
SSD_C02424,PV,Alkaline,2050,61188.36503,2.510498741,1.94543061,0
SSD_C02424,Onshore,PEM,2050,83013.61096,7.970496227,0,2.043181411
SSD_C02424,Onshore,Alkaline,2050,75154.84152,5.342497976,0,1.957936263
SSD_C02424,Hybrid,PEM,2050,66612.10272,4.00149955,2.016948392,0
SSD_C02424,Hybrid,Alkaline,2050,61608.68297,2.514497288,1.968583484,0
ISR_C02401,PV,PEM,2050,67369.42022,3.291498965,1.772384929,0
ISR_C02401,PV,Alkaline,2050,62728.62944,1.822496956,1.749750537,0
ISR_C02401,Onshore,PEM,2050,77108.37395,8.555497507,0,2.283641539
ISR_C02401,Onshore,Alkaline,2050,68953.20683,5.084498602,0,2.159553696
ISR_C02401,Hybrid,PEM,2050,67784.10838,3.295497596,1.793511164,0
ISR_C02401,Hybrid,Alkaline,2050,62555.99365,1.825498544,1.740946569,0
ISR_C02402,PV,PEM,2050,68509.80849,3.213498559,1.747866773,0
ISR_C02402,PV,Alkaline,2050,63336.96427,1.777498662,1.703075879,0
ISR_C02402,Onshore,PEM,2050,110145.9104,6.665497399,0,2.586366661
ISR_C02402,Onshore,Alkaline,2050,99904.86848,3.978498486,0,2.488636316
ISR_C02402,Hybrid,PEM,2050,68835.28444,3.217496091,1.76421646,0
ISR_C02402,Hybrid,Alkaline,2050,63753.59565,1.781498271,1.72352837,0
ISR_C02403,PV,PEM,2050,69245.67804,3.17649621,1.7445723,0
ISR_C02403,PV,Alkaline,2050,64154.79166,1.756497496,1.705298108,0
ISR_C02403,Onshore,PEM,2050,108158.9291,6.561498618,0,2.485799861
ISR_C02403,Onshore,Alkaline,2050,98888.43872,3.913498606,0,2.413959296
ISR_C02403,Hybrid,PEM,2050,69089.33625,3.179497582,1.73676576,0
ISR_C02403,Hybrid,Alkaline,2050,63932.34245,1.759498024,1.694495952,0
SDN_C02428,PV,PEM,2050,71875.47431,3.339496673,1.743104718,0
SDN_C02428,PV,Alkaline,2050,66560.41689,2.026496862,1.701672093,0
SDN_C02428,Onshore,PEM,2050,110169.7544,6.016497675,0,2.103764574
SDN_C02428,Onshore,Alkaline,2050,100977.8837,3.931498191,0,2.046994422
SDN_C02428,Hybrid,PEM,2050,71651.17022,3.342498896,1.732220941,0
SDN_C02428,Hybrid,Alkaline,2050,66395.54292,2.029497462,1.69374413,0
SDN_C02429,PV,PEM,2050,71305.40937,3.449497521,1.827532034,0
SDN_C02429,PV,Alkaline,2050,65318.31363,2.096497511,1.748635658,0
